,"silent_fraction","nonsense_fraction","splice_site_fraction","missense_fraction","recurrent_missense_fraction","frameshift_indel_fraction","inframe_indel_fraction","lost_start_stop_fraction","missense_to_silent","nonsilent_to_silent","norm_missense_poisition_entropy","norm_mutation_entropy","label"
1827,0.25,0.25,0,0,0,0,0,0.125,1,0.33333334,2,0.9166667,0
1828,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1829,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1830,0.4,0.4,0,0,0,0.2,0,0,1,0.6666667,2,1.4,0
1831,0.4,0.2,0,0,0,0.2,0,0,2,0.6666667,0,0.62772936,0
1832,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1833,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1834,0.41666666,0.5,0,0,0,0,0,0.083333336,0.8333333,0.71428573,1.871049,1.4535094,0
1835,0.2,0.4,0,0,0,0.4,0,0,0.5,0.25,2,1.0277294,0
1836,0,1,0,0,0,0,0,0,0,0,1.75,1.75,0
1837,1,0,0,0,0,0,0,0,0,0,0,0,0
1838,0,0,0,0,0,0,0,1,0,0,0,0,0
1839,0,0,0,0,0,0,0,1,0,0,0,0,0
1840,0.16666667,0.16666667,0,0,0,0.16666667,0,0.33333334,1,0.2,0,0.15086292,0
1841,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0
1842,0,1,0,0,0,0,0,0,0,0,2,2,0
1843,0,0.75,0,0.25,0,0,0,0,0,0,1.1587603,1.25,0
1844,0,0.5,0,0,0,0,0,0.5,0,0,2,1.25,0
1845,0.25,0,0,0,0,0,0,0.5,0,0.33333334,0,0.15563907,0
1846,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1847,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0
1848,0,0.8,0,0,0,0,0,0.2,0,0,1.75,1.6277294,0
1849,0.14285715,0.85714287,0,0,0,0,0,0,0.16666667,0.16666667,2,1.7142857,0
1850,0,0.2,0,0,0,0,0,0.6,0,0,0,0.11091751,0
1851,0.11111111,0.6666667,0.11111111,0,0,0,0,0.11111111,0.16666667,0.125,1.871049,1.4854523,0
1852,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.6666666,0
1853,0.2857143,0,0.14285715,0,0,0,0,0.5714286,0,0.4,0,0.59290606,0
1854,0.25,0.25,0.25,0,0,0.25,0,0,1,0.33333334,0,0.5,0
1855,0,0.75,0,0,0,0,0,0,0,0,2,1.75,0
1856,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1857,0.083333336,0.7083333,0.041666668,0,0.33333334,0,0.041666668,0.041666668,0.11764706,0.09090909,1.1576923,1.1037362,1
1858,0,1,0,0,0,0,0,0,0,0,0,0,0
1859,0,1,0,0,0,0,0,0,0,0,2,2,0
1860,0,0.71428573,0.14285715,0,0,0,0,0.14285715,0,0,2,1.7142857,0
1861,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1862,0,0.8333333,0,0.16666667,0,0,0,0,0,0,1.8277293,1.7043824,0
1863,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1864,0,0.6666667,0.16666667,0,0,0,0,0.16666667,0,0,2,1.6666666,0
1865,0.33333334,0.44444445,0,0.11111111,0,0,0,0.11111111,0.75,0.5,2,1.4444444,0
1866,0.2,0.6,0.1,0,0,0.1,0,0,0.33333334,0.25,1.6131471,1.419382,0
1867,0,0.25,0,0,0,0,0,0.75,0,0,0,0.15563907,0
1868,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
1869,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1870,0,1,0,0,0,0,0,0,0,0,0,0,0
1871,0,0.6666667,0,0,0,0.33333334,0,0,0,0,1,1.2460468,0
1872,0.2,0.6,0,0.05,0,0.05,0.05,0.05,0.33333334,0.25,1.5815855,1.3367507,0
1873,1,0,0,0,0,0,0,0,0,0,0,0,0
1874,1,0,0,0,0,0,0,0,0,0,0,0,0
1875,0.2,0.4,0,0,0,0,0,0,0.5,0.25,2,1.0277294,0
1876,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0
1877,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,0,1,0,0,1,0,0,0,0,0,0,0,0
1879,0,1,0,0,0,0,0,0,0,0,2,2,0
1880,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1881,0.18181819,0.72727275,0,0,0,0.09090909,0,0,0.25,0.22222222,2,1.7272727,1
1882,0,0,0.33333334,0,0,0,0,0.6666667,0,0,0,0.57938015,0
1883,0,0,0,0,0,0,1,0,0,0,0,0,0
1884,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1885,0,0.6666667,0,0,0,0.33333334,0,0,0,0,2,1.6666666,0
1886,0.5,0.25,0,0,0,0,0,0.25,2,1,0,0.75,0
1887,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
1888,0,0.33333334,0,0,0,0,0,0,0,0,0,0.24604683,0
1889,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
1890,0.25,0.1875,0.3125,0,0,0,0,0,1.3333334,0.33333334,1.5793802,0.84984934,0
1891,0,1,0,0,0,0,0,0,0,0,2,2,0
1892,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1894,0,0.125,0,0,0,0.125,0,0.5,0,0,0,0.056188148,0
1895,0.16666667,0.33333334,0,0,0,0.16666667,0,0.16666667,0.5,0.2,1,0.73114216,0
1896,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
1897,0,0.75,0.25,0,0,0,0,0,0,0,1.1587603,1.25,0
1898,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1899,0,0.5,0,0,0,0,0,0.5,0,0,2,1.25,0
1900,0,0.5,0.5,0,0,0,0,0,0,0,2,1.25,0
1901,0.071428575,0.71428573,0.071428575,0,0.14285715,0,0,0.071428575,0.1,0.07692308,1.6535213,1.3894045,0
1902,0,1,0,0,0,0,0,0,0,0,2,2,0
1903,0.6,0.4,0,0,0,0,0,0,1.5,1.5,2,1.4,0
1904,0,0.6666667,0.11111111,0.11111111,0,0,0,0.11111111,0,0,1.871049,1.52646,0
1905,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1906,0,1,0,0,0,0,0,0,0,0,0,0,0
1907,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,0,1,0,0,0,0,0,0,0,0,1.1587603,1.1587603,0
1909,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0.24604683,0
1910,0.3,0.5,0,0,0,0.1,0,0,0.6,0.42857143,1.8277293,1.379588,0
1911,0.14285715,0.71428573,0,0,0,0,0,0,0.2,0.16666667,1.8277293,1.469655,0
1912,0,0.8,0,0,0,0,0,0.2,0,0,2,1.8,0
1913,0.14285715,0.71428573,0,0,0,0,0,0.14285715,0.2,0.16666667,1.6554588,1.3678817,0
1914,0.2,0.4,0.2,0,0,0,0,0,0.5,0.25,2,1.2,0
1915,0,1,0,0,0,0,0,0,0,0,2,2,0
1916,0.2857143,0.71428573,0,0,0,0,0,0,0.4,0.4,1.8277293,1.6125122,0
1917,0.2,0.4,0.2,0,0,0.1,0,0.1,0.5,0.25,2,1.279588,0
1918,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1919,1,0,0,0,0,0,0,0,0,0,0,0,0
1920,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1921,0.071428575,0.71428573,0,0,0,0,0,0,0.1,0.07692308,1.879588,1.4786094,0
1922,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
1923,0.2857143,0.71428573,0,0,0,0,0,0,0.4,0.4,2,1.7142857,0
1924,0,0.5,0,0,0,0,0,0,0,0,2,1.25,0
1925,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,1,0.91271347,0
1926,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1927,0.4,0.3,0,0,0,0.1,0,0,1.3333334,0.6666667,2,1.1568636,0
1928,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
1929,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1930,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,0,0.33333334,0
1931,0,0.33333334,0,0,0,0,0.33333334,0.33333334,0,0,0,0.24604683,0
1932,1,0,0,0,0,0,0,0,0,0,0,1,0
1933,0.125,0.625,0.25,0,0,0,0,0,0.2,0.14285715,1.8277293,1.3333334,0
1934,0.125,0.75,0.0625,0,0,0,0.0625,0,0.16666667,0.14285715,1.9535094,1.71875,0
1935,0.25,0,0.25,0,0,0,0,0.5,0,0.33333334,0,0.5,0
1936,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0
1937,0,1,0,0,0,0,0,0,0,0,0,0,0
1938,0.33333334,0.53333336,0.06666667,0.06666667,0,0,0,0,0.625,0.5,1.7185464,1.383941,0
1939,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,0.14285715,0.5714286,0,0,0,0,0,0.14285715,0.25,0.16666667,2,1.326798,0
1941,0.083333336,0.5833333,0.083333336,0,0,0.083333336,0,0.16666667,0.14285715,0.09090909,1.6946795,1.25,0
1942,0,1,0,0,0,0,0,0,0,0,0,0,0
1943,0.46153846,0.53846157,0,0,0,0,0,0,0.85714287,0.85714287,1.796453,1.4553113,0
1944,0.4,0.4,0,0,0,0.2,0,0,1,0.6666667,0,1.0554588,0
1945,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
1946,0.33333334,0.44444445,0.22222222,0,0,0,0,0,0.75,0.5,2,1.3743411,0
1947,0,0,1,0,0,0,0,0,0,0,0,0,0
1948,0.3,0.6,0,0,0,0,0,0.1,0.5,0.42857143,1.7420981,1.479588,0
1949,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
1950,0,0.5,0,0.125,0,0,0.125,0.25,0,0,2,1.3018796,0
1951,0,0.5,0,0,0,0,0,0.25,0,0,2,1.5,0
1952,0.13333334,0.6,0.13333334,0,0,0.13333334,0,0,0.22222222,0.15384616,1.6230234,1.3482245,0
1953,0,0,0,0,0,0,0,1,0,0,0,0,0
1954,0.18181819,0.54545456,0,0,0,0,0,0.18181819,0.33333334,0.22222222,1.7420981,1.3153882,0
1955,0,1,0,0,0,0,0,0,0,0,0,0,0
1956,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
1957,0,0.5833333,0.083333336,0.083333336,0,0.16666667,0,0,0,0,2,1.4263144,0
1958,0.13333334,0.6666667,0.06666667,0,0,0,0,0.13333334,0.2,0.15384616,1.879588,1.5642835,0
1959,0.09090909,0.45454547,0,0.09090909,0,0,0,0.36363637,0.2,0.1,1.8277293,1.1008501,0
1960,0,0.625,0,0,0,0.125,0.25,0,0,0,1.4181657,1.145426,0
1961,0,1,0,0,0,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0.5,0,0,0,0,0
1963,0,0.25,0.25,0,0,0,0,0.5,0,0,0,0.5,1
1964,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1965,0.032258064,0.87096775,0,0,0.8064516,0,0.06451613,0.032258064,0.037037037,0.033333335,0.19139071,0.29588142,1
1966,1,0,0,0,0,0,0,0,0,0,0,0,0
1967,0.23809524,0.6666667,0,0,0,0.0952381,0,0,0.35714287,0.3125,1.6623077,1.4498378,0
1968,0,1,0,0,0,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0,1,0,0,0,0,0
1970,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
1971,0.1764706,0.64705884,0,0,0,0,0,0.11764706,0.27272728,0.21428572,1.7173764,1.4238545,0
1972,0,1,0,0,0,0,0,0,0,0,1.5793802,1.5793802,0
1973,0,1,0,0,0,0,0,0,0,0,2,2,0
1974,0.25,0.25,0.25,0,0,0,0,0,1,0.33333334,0,0.25,0
1975,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
1976,0.5714286,0.2857143,0.14285715,0,0,0,0,0,2,1.3333334,2,1.2857143,0
1977,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
1978,0,1,0,0,0,0,0,0,0,0,0,0,0
1979,0.33333334,0.5555556,0.11111111,0,0,0,0,0,0.6,0.5,2,1.5555556,0
1980,0.25,0.5,0.25,0,0,0,0,0,0.5,0.33333334,2,1.25,0
1981,0,0.8333333,0,0,0,0,0,0,0,0,1.8277293,1.7043824,0
1982,0.2,0.2,0,0,0,0,0,0,1,0.25,0,0.19043629,0
1983,0,1,0,0,0,0,0,0,0,0,0,0,0
1984,0,0,1,0,0,0,0,0,0,0,0,0,0
1985,0,1,0,0,0,0,0,0,0,0,0,0,0
1986,0,1,0,0,0,0,0,0,0,0,2,2,0
1987,0.11111111,0.33333334,0,0,0,0.11111111,0,0.33333334,0.33333334,0.125,2,0.81528515,0
1988,0,0.33333334,0,0,0,0,0,0,0,0,0,0.24604683,0
1989,1,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,0.14285715,0.61904764,0,0,0,0.04761905,0.04761905,0,0.23076923,0.16666667,1.9168499,1.4498166,0
1992,0.4,0.2,0.2,0,0,0.2,0,0,2,0.6666667,0,0.8,0
1993,0,0,0,0,0,0,0,1,0,0,0,0,0
1994,0.375,0.5,0,0,0,0.125,0,0,0.75,0.6,2,1.5,0
1995,0,1,0,0,0,0,0,0,0,0,2,2,0
1996,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,0,0.33333334,0
1997,0.16666667,0.6666667,0,0,0.33333334,0,0,0,0.25,0.2,1.5,1.2420981,0
1998,1,0,0,0,0,0,0,0,0,0,0,0,0
1999,0.375,0.375,0.125,0,0,0,0,0.125,1,0.6,2,1.375,0
2000,0.33333334,0.5,0,0,0,0.16666667,0,0,0.6666667,0.5,2,1.5,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0.16666667,0.8333333,0,0,0,0,0,0,0.2,0.2,1.3109175,1.1508629,0
2003,0,0.30508474,0.20338982,0.06779661,0.10169491,0.33898306,0.016949153,0.06779661,0,0,1.6068438,0.70116454,1
2004,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,0,0.8333333,0,0,0,0,0,0.16666667,0,0,2,1.8333334,0
2006,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
2007,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,0.14285715,0.5714286,0,0,0,0,0,0.14285715,0.25,0.16666667,1.75,1.2250245,0
2009,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,0.33333334,0.33333334,0,0,0,0.33333334,0,0,1,0.5,0,0.33333334,0
2011,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
2012,0.25,0.25,0.25,0,0,0,0,0.25,1,0.33333334,0,0.5,0
2013,0.2,0.8,0,0,0,0,0,0,0.25,0.25,1.75,1.4277294,0
2014,0.2,0.4,0,0,0,0.2,0,0,0.5,0.25,2,1.0277294,0
2015,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,0.5,0,0,0,0,0,0,0.5,0,1,0,0.5,0
2017,0,0.33333334,0,0,0,0.16666667,0,0.5,0,0,2,0.8175296,0
2018,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
2019,0.2,0.7,0,0.1,0,0,0,0,0.2857143,0.25,1.796453,1.579588,0
2020,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
2021,0.5,0,0,0,0,0,0,0,0,1,0,0.5,0
2022,0.33333334,0.5555556,0,0,0,0,0,0,0.6,0.5,2,1.5555556,0
2023,0,0,0.5,0,0,0,0,0,0,0,0,1,0
2024,0,0.33333334,0,0,0,0.33333334,0,0.33333334,0,0,0,0.24604683,0
2025,0,0.5714286,0,0,0,0,0,0.42857143,0,0,1.75,1.2276944,0
2026,0.041666668,0.29166666,0.0625,0.020833334,0,0.4375,0.020833334,0.041666668,0.14285715,0.04347826,1.8732737,0.73451275,1
2027,0.33333334,0.33333334,0,0,0,0,0,0,1,0.5,0,0.33333334,0
2028,0.18181819,0.45454547,0.18181819,0,0,0,0,0.09090909,0.4,0.22222222,2,1.3494309,0
2029,0.11111111,0.6666667,0,0,0,0,0,0.22222222,0.16666667,0.125,1.871049,1.4153489,0
2030,0,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0.24604683,0
2031,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0.5,0
2032,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
2033,0,1,0,0,0,0,0,0,0,0,0,0,0
2034,0.4,0.4,0,0,0,0,0,0.2,1,0.6666667,2,1.4,0
2035,0,0.4,0,0,0,0.2,0,0.2,0,0,2,0.99043626,0
2036,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
2037,0,1,0,0,0,0,0,0,0,0,0,0,0
2038,0.11111111,0.5555556,0.22222222,0,0,0,0,0.11111111,0.2,0.125,1.8277293,1.3042378,0
2039,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
2040,0,0.33333334,0,0,0,0,0,0.33333334,0,0,2,0.8175296,0
2041,0.4,0.2,0,0,0,0,0,0.4,2,0.6666667,0,0.62772936,0
2042,0,1,0,0,0,0,0,0,0,0,0,0,0
2043,0.5,0.5,0,0,0,0,0,0,1,1,1,1.25,0
2044,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
2045,0,1,0,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0.5,0,0,0,0,0
2047,0,0.71428573,0,0,0,0,0,0,0,0,2,1.6125122,0
2048,0.33333334,0,0,0,0,0,0,0,0,0.5,0,0.24604683,0
2049,0,1,0,0,0,0,0,0,0,0,0,0,0
2050,0,0.5,0,0,0,0,0,0.25,0,0,2,1.25,0
2051,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0.6666667,0
2052,0,1,0,0,0,0,0,0,0,0,2,2,0
2053,0.11111111,0.33333334,0.11111111,0.11111111,0,0.22222222,0,0,0.33333334,0.125,2,0.98545223,0
2054,0,1,0,0,0,0,0,0,0,0,1.6554588,1.6554588,0
2055,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,2,1.5,0
2056,0.083333336,0.6666667,0,0,0,0,0.083333336,0,0.125,0.09090909,1.8333334,1.3798238,0
2057,0.42857143,0.42857143,0,0,0,0,0,0.14285715,1,0.75,2,1.4285715,0
2058,0,1,0,0,0,0,0,0,0,0,2,2,0
2059,0,0,0,0,0,0.33333334,0,0.6666667,0,0,0,0,0
2060,0.14285715,0.5714286,0,0,0,0,0,0,0.25,0.16666667,1.75,1.2250245,0
2061,0,0.75,0,0,0,0,0.25,0,0,0,2,1.75,0
2062,0,1,0,0,0,0,0,0,0,0,0,0,0
2063,0.25,0.25,0,0,0,0,0,0.25,1,0.33333334,0,0.25,0
2064,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
2065,0.6,0.4,0,0,0,0,0,0,1.5,1.5,2,1.4,0
2066,0.33333334,0.33333334,0,0.33333334,0,0,0,0,1,0.5,0,0.33333334,0
2067,0.5,0.16666667,0.33333334,0,0,0,0,0,3,1,0,0.7043824,0
2068,0,0.5,0.2,0,0,0,0,0.3,0,0,1.8277293,1.2364516,0
2069,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
2070,0,0,0,0,0,0,0,1,0,0,0,0,0
2071,0.14285715,0.42857143,0,0,0,0,0,0.42857143,0.33333334,0.16666667,2,1.0437535,0
2072,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
2073,1,0,0,0,0,0,0,0,0,0,0,0,0
2074,0.14285715,0.42857143,0.14285715,0,0,0,0,0,0.33333334,0.16666667,2,1.1839408,0
2075,0,0.5,0,0,0,0,0,0.5,0,0,2,1.25,0
2076,0.2857143,0.5714286,0.14285715,0,0,0,0,0,0.5,0.4,2,1.5714285,0
2077,0,1,0,0,0,0,0,0,0,0,0,0,0
2078,0.2,0.8,0,0,0,0,0,0,0.25,0.25,2,1.6,0
2079,0,0,0,0.5,0,0,0,0,0,0,0,1,0
2080,0.2857143,0.2857143,0,0,0,0.14285715,0,0.2857143,1,0.4,1,0.94198006,0
2081,0.3125,0.625,0,0,0,0,0.0625,0,0.5,0.45454547,1.7364516,1.4882048,0
2082,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
2083,0.2857143,0.71428573,0,0,0,0,0,0,0.4,0.4,2,1.7142857,0
2084,0,0.5714286,0.14285715,0,0,0.2857143,0,0,0,0,2,1.469655,0
2085,0.11111111,0.44444445,0,0,0,0.11111111,0,0.33333334,0.25,0.125,2,1.0529201,0
2086,0.055555556,0.6111111,0.055555556,0,0,0,0,0.16666667,0.09090909,0.05882353,1.8423283,1.3209438,0
2087,0,0.6666667,0.33333334,0,0,0,0,0,0,0,2,1.6666666,0
2088,0.2,0.6,0,0,0,0,0,0.2,0.33333334,0.25,2,1.4,0
2089,0,0.6666667,0,0,0,0,0,0.33333334,0,0,2,1.6666666,0
2090,0.13333334,0.6666667,0.13333334,0,0,0.06666667,0,0,0.2,0.15384616,1.879588,1.5642835,0
2091,0.08695652,0.5217391,0.08695652,0,0,0.2173913,0,0.08695652,0.16666667,0.0952381,1.907019,1.2751896,0
2092,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
2093,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0
2094,0,1,0,0,1,0,0,0,0,0,1,1,0
2095,0,0.375,0,0,0.25,0.25,0,0.125,0,0,1.1587603,0.7245983,0
2096,0,1,0,0,0,0,0,0,0,0,1.871049,1.871049,0
2097,0.25,0.5,0,0,0,0,0,0.25,0.5,0.33333334,2,1.25,0
2098,0.2857143,0.71428573,0,0,0,0,0,0,0.4,0.4,2,1.7142857,0
2099,0.25,0.25,0,0,0,0,0,0,1,0.33333334,0,0.25,0
2100,0.25,0.25,0.25,0,0,0,0,0,1,0.33333334,0,0.5,0
2101,0.33333334,0.33333334,0,0,0,0,0,0.33333334,1,0.5,0,0.33333334,0
2102,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
2103,0.25,0.125,0.25,0,0,0.125,0,0.125,2,0.33333334,0,0.59354633,0
2104,0.6666667,0.33333334,0,0,0,0,0,0,2,2,0,0.24604683,0
2105,0.23076923,0.46153846,0.07692308,0,0,0,0,0.07692308,0.5,0.3,1.871049,1.3211209,0
2106,0.6666667,0,0,0,0,0,0,0.33333334,0,2,0,1,0
2107,0.2,0.4,0,0,0,0.2,0,0.2,0.5,0.25,2,1.0277294,0
2108,0.11111111,0.6666667,0,0,0,0.11111111,0,0.11111111,0.16666667,0.125,2,1.4854523,0
2109,0.1,0.1,0,0,0,0.1,0,0.1,1,0.11111111,0,0.07752801,0
2110,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
2111,0.5,0,0,0,0,0,0,0,0,1,0,0.5,0
2112,0,0.6666667,0,0,0,0,0,0,0,0,2,1.6666666,0
2113,0.2857143,0.5714286,0,0,0,0,0,0,0.5,0.4,2,1.5714285,0
2114,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.3333334,0
2115,1,0,0,0,0,0,0,0,0,0,0,1,0
2116,0,0.7777778,0.22222222,0,0,0,0,0,0,0,1.796453,1.5674678,0
2117,0,1,0,0,0,0,0,0,0,0,2,2,0
2118,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,2,1.6666666,0
2119,0.2,0.4,0,0,0,0.2,0,0.2,0.5,0.25,2,1.0277294,0
2120,1,0,0,0,0,0,0,0,0,0,0,0,0
2121,0,1,0,0,0,0,0,0,0,0,0,0,0
2122,0.2,0.6,0,0,0,0.2,0,0,0.33333334,0.25,2,1.4,0
2123,0.11111111,0.5555556,0.11111111,0,0,0.11111111,0,0.11111111,0.2,0.125,1.8277293,1.3042378,0
2124,0,0.25,0.25,0,0,0.25,0,0.25,0,0,0,0.5,0
2125,0.2,0.6,0,0,0,0,0,0,0.33333334,0.25,2,1.4,0
2126,0.44444445,0.33333334,0.11111111,0,0,0.11111111,0,0,1.3333334,0.8,2,1.3333334,0
2127,0.25,0.75,0,0,0,0,0,0,0.33333334,0.33333334,1.5793802,1.25,0
2128,0.1,0.6,0,0,0,0.1,0,0.2,0.16666667,0.11111111,1.7420981,1.2364516,0
2129,0,1,0,0,0,0,0,0,0,0,2,2,0
2130,0.09090909,0.45454547,0,0,0,0.09090909,0,0.27272728,0.2,0.1,2,1.0585511,0
2131,0.25,0.25,0,0,0,0,0,0.25,1,0.33333334,0,0.25,0
2132,0.125,0.5,0.125,0,0,0,0,0.125,0.25,0.14285715,2,1.2916666,0
2133,0.125,0.25,0.25,0,0,0.25,0,0.125,0.5,0.14285715,2,0.84354633,1
2134,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,1.9166666,1.6201762,0
2135,0.125,0.625,0.125,0,0,0,0,0.125,0.2,0.14285715,2,1.5,0
2136,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0
2137,0,0.5,0,0,0,0,0,0.25,0,0,2,1.25,0
2138,0,0.33333334,0,0,0,0,0,0.33333334,0,0,2,0.8175296,0
2139,0,0.75,0,0,0,0,0,0.25,0,0,1.5793802,1.5,0
2140,0,0,0,0,0,1,0,0,0,0,0,0,0
2141,0.2857143,0.2857143,0.14285715,0,0,0,0,0.14285715,1,0.4,2,1.1839408,0
2142,1,0,0,0,0,0,0,0,0,0,0,0,0
2143,0.33333334,0.6666667,0,0,0,0,0,0,0.5,0.5,1.5,1.2798139,0
2144,0.2,0.7,0,0.1,0,0,0,0,0.2857143,0.25,2,1.7,1
2145,0.25,0.6666667,0.083333336,0,0,0,0,0,0.375,0.33333334,2,1.6666666,0
2146,0.33333334,0.25,0.083333336,0,0,0.16666667,0,0.16666667,1.3333334,0.5,1.1587603,0.97105706,0
2147,0.16666667,0.33333334,0.16666667,0,0,0.16666667,0,0.16666667,0.5,0.2,2,1.0377157,0
2148,0.16666667,0.5,0,0,0,0,0,0,0.33333334,0.2,2,1.2043824,0
2149,0.25,0.125,0.125,0,0,0,0,0,2,0.33333334,0,0.5416667,0
2150,0.27272728,0.45454547,0,0,0,0.09090909,0,0.18181819,0.6,0.375,2,1.3295935,0
2151,0,0.61538464,0,0,0,0,0.07692308,0.23076923,0,0,1.635213,1.192056,0
2152,0,0.8,0,0,0,0,0,0,0,0,1.75,1.6277294,0
2153,0.125,0.625,0.125,0,0,0,0,0,0.2,0.14285715,1.4831882,1.25,0
2154,0.16666667,0.5,0,0,0,0,0,0,0.33333334,0.2,2,1.2043824,0
2155,1,0,0,0,0,0,0,0,0,0,0,0,0
2156,0.14285715,0.5,0.14285715,0,0,0,0,0.21428572,0.2857143,0.16666667,1.3893591,1.1481456,0
2157,1,0,0,0,0,0,0,0,0,0,0,0,0
2158,0,0.71428573,0.2857143,0,0,0,0,0,0,0,2,1.6125122,0
2159,0.5,0.5,0,0,0,0,0,0,1,1,2,1.5,0
2160,0.2,0.8,0,0,0,0,0,0,0.25,0.25,2,1.6,0
2161,0.2857143,0.42857143,0,0,0,0,0,0.14285715,0.6666667,0.4,2,1.326798,0
2162,0.16666667,0.5,0.16666667,0,0,0.16666667,0,0,0.33333334,0.2,2,1.3333334,0
2163,0.34375,0.4375,0.03125,0,0,0,0,0,0.78571427,0.52380955,1.596462,1.2061278,0
